state_N,state_S,state_E,state_W,action,reward,next_state_N,next_state_S,next_state_E,next_state_W,done
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,0,2.23,0,0,2,1,False
0,0,2,1,1,-1.25,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-1.09,0,0,2,1,False
0,1,2,1,1,-1.09,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,-1.17,0,0,2,1,False
0,1,2,1,1,-0.99,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,0,9.01,0,0,2,1,False
0,1,2,1,1,-1.32,0,1,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,0.83,0,0,2,1,False
0,1,2,1,1,-1.11,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,0,2.58,0,0,2,1,False
0,1,2,1,1,-1.22,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-0.31,0,0,2,1,False
0,1,2,1,1,-1.06,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,-1.16,0,0,2,1,False
0,1,2,1,1,-1.08,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,0.44,0,0,2,1,False
0,1,2,1,1,-1.06,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,-0.57,0,0,2,1,False
0,1,2,1,1,-1.07,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,0.31,0,0,2,1,False
0,1,2,1,1,-1.02,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,-1.06,0,0,2,1,False
0,1,2,1,1,-1.05,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-0.93,0,0,2,1,False
0,1,2,1,1,-1.07,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,2.56,0,0,2,1,False
0,0,2,1,1,-1.17,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-0.86,0,0,2,1,False
0,1,2,1,1,-1.07,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,0,0.37,0,0,2,1,False
0,0,2,1,1,-1.11,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,0,12.81,0,0,2,1,False
0,1,2,1,1,-1.1,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,0,19.37,0,0,2,1,False
0,1,2,1,1,12.29,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,0,0.09,0,0,2,1,False
0,1,2,1,1,-1.05,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,0.91,0,0,2,1,False
0,1,2,1,1,-0.41,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,0,4.62,0,0,1,1,False
0,1,2,1,1,-1.1,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,-0.02,0,0,2,1,False
0,1,2,1,1,-1.07,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-0.54,0,0,2,1,False
0,1,2,1,1,-1.17,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,0.4,0,0,2,1,False
0,1,2,1,1,-1.19,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,1.32,0,0,2,1,False
0,1,2,1,1,-1.07,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,4.47,0,0,2,1,False
0,1,2,1,1,-1.04,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.39,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,0,0.76,0,0,2,1,False
0,1,2,1,1,-0.89,0,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.4,1,0,2,1,False
1,0,2,1,1,-0.38,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,1,-0.39,1,0,2,1,False
1,0,2,1,0,2.07,0,0,2,1,False
0,0,2,1,1,-1.17,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,1.65,0,0,2,1,False
0,1,2,1,1,-1.0,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.35,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,1,-0.36,0,0,2,1,False
0,0,2,1,0,5.2,0,0,2,1,False
0,1,2,1,1,-1.0,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,1,-0.34,0,0,2,1,False
0,0,2,1,0,0.64,0,0,2,1,False
0,1,2,1,1,-0.94,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,0,-0.14,0,0,2,1,False
0,1,2,1,1,1.52,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.37,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.38,0,0,2,1,False
0,0,2,1,1,-0.33,0,0,2,1,False
