state_N,state_S,state_E,state_W,action,reward,next_state_N,next_state_S,next_state_E,next_state_W,done
0,0,0,0,1,0.1,0,0,0,0,False
1,0,0,0,1,-0.09,1,0,0,0,False
1,0,0,1,0,0.74,1,0,0,1,False
0,0,1,1,0,-0.18,0,0,1,1,False
0,0,1,2,1,3.83,0,0,0,1,False
0,0,0,0,1,-0.07,1,0,0,0,False
1,0,0,0,1,-0.13,1,0,0,0,False
2,0,0,1,0,0.67,1,0,0,1,False
0,0,0,1,0,-0.12,0,0,0,1,False
0,0,0,2,1,2.8,0,0,0,1,False
0,0,0,0,1,-0.09,0,0,0,0,False
1,0,0,1,0,0.46,0,0,0,1,False
0,0,0,1,1,1.26,0,0,0,1,False
0,0,0,0,1,0.0,0,0,0,0,False
1,0,0,0,1,-0.05,0,0,0,0,False
2,0,0,1,0,0.68,1,0,0,1,False
0,0,0,1,1,1.54,0,0,0,1,False
1,0,0,0,1,-0.06,1,0,0,0,False
1,0,0,0,1,-0.14,1,0,0,0,False
1,0,0,0,1,-0.15,1,0,0,0,False
1,0,0,0,1,-0.17,1,0,0,0,False
2,0,0,1,0,1.67,2,0,0,1,False
0,0,1,1,0,-0.15,0,0,1,1,False
0,0,1,1,1,3.86,0,0,0,0,False
0,0,0,0,1,-0.06,0,0,0,0,False
1,0,0,0,1,-0.12,1,0,0,0,False
2,0,0,1,0,1.0,2,0,0,1,False
0,0,0,1,0,-0.17,0,0,0,1,False
0,0,0,2,1,4.09,0,0,0,1,False
